,wine_index,type_,alcohol,quality,name_,crispness,acidity,fruitiness,sweetness,dryness
1331,1331,white,8.6,5,'Wers 2021',2,2,2,5,1
1332,1332,white,8.6,5,'X10',2,2,2,5,1
1333,1333,white,9.8,6,'RQSpert Dillzider Sauvignon Blanc 2021',2,2,2,3,3
1334,1334,white,9.5,6,'Kandonian TAc6quthlem Thabpring 2019',2,2,2,3,3
1335,1335,white,9.5,6,'Bofilen 2021',2,2,2,3,3
1336,1336,white,10.0,7,'Bre 2013',2,2,2,2,4
1337,1337,white,9.8,4,'VEStia 2022',1,2,2,3,3
1338,1338,white,9.8,5,'Vmaste',1,2,2,3,3
1339,1339,white,9.8,6,'TzMavi Hinerge Chireon Blanc',2,2,2,3,3
1340,1340,white,9.8,5,'Uch Reid Svankling 2022',2,2,2,3,3
1341,1341,white,11.7,6,'KOaners Chardonnay VQA',2,2,1,2,4
1342,1342,white,11.0,7,'InCto Senciteflos 1harvon Craulin Chardannay',2,2,2,2,4
1343,1343,white,10.9,7,'Whtte 2020',2,2,1,2,4
1344,1344,white,10.9,6,'AOpFen 2021',2,2,2,2,4
1345,1345,white,11.0,6,'Frigo Bornoy Grigno',2,2,2,2,4
1346,1346,white,9.6,6,'Whta Maxca Elesquis Chardonnay 2019',2,2,2,4,2
1347,1347,white,8.9,6,'Feve White Rieslics 2021',1,2,2,4,2
1348,1348,white,10.2,6,'X08',1,2,1,3,3
1349,1349,white,9.9,6,'DO3',2,2,2,2,4
1350,1350,white,8.9,6,'CFbeserverve Theablin',1,2,2,4,2
1351,1351,white,10.2,6,'ZGRosC',1,2,1,3,3
1352,1352,white,10.3,6,'Festeut Sauvignon Blanc Vienling',2,2,2,2,4
1353,1353,white,12.6,7,'MDV21',1,2,1,2,4
1354,1354,white,10.7,8,'Nes Chardonnay 2019',2,2,1,2,4
1355,1355,white,9.5,5,'EMks DOC',2,2,1,4,2
1356,1356,white,9.0,6,'Cquited Sauvrginno',2,2,3,4,2
1357,1357,white,9.5,5,'RE6 2ry Brut',2,2,2,3,3
1358,1358,white,10.0,5,'Hmar Cher Thardonnay 2020',1,2,1,3,3
1359,1359,white,9.1,6,'VSdignon Blanc Ros arus 2019',3,3,1,3,3
1360,1360,white,10.7,8,'Etine',2,2,1,2,4
1361,1361,white,9.5,5,'Ries Vilel Graszing 2015',2,2,1,4,2
1362,1362,white,12.7,7,'Cry Resewche White FenszAchAlne Verranone',2,2,2,1,5
1363,1363,white,12.0,7,'Saux 2020',2,2,1,2,4
1364,1364,white,9.3,5,'Hx19',2,2,2,4,2
1365,1365,white,9.0,5,'HomerrMand Blanc 2019',2,2,1,3,3
1366,1366,white,10.6,6,'D17',2,2,1,2,4
1367,1367,white,9.2,6,'QO',2,2,2,5,1
1368,1368,white,10.0,5,'Hves Chardonnay 2008',2,2,2,3,3
1369,1369,white,9.5,6,'Rhe Clle Allancche White 2021',2,2,2,4,2
1370,1370,white,9.7,6,'X5z Chardonnay 2019',2,2,3,4,2
1371,1371,white,9.0,5,'Use Vinot Nied Chajdo La Chardonnay 2021',2,2,3,4,2
1372,1372,white,12.6,7,'VQecs Souvignon Blanc 2021',2,2,2,1,5
1373,1373,white,12.6,7,'JLEccNTrigo 2020',2,2,2,1,5
1374,1374,white,11.5,7,'Zqurztine Gewrot Sauviglone Thico',2,2,2,2,4
1375,1375,white,9.2,6,'Veg 2019',2,2,3,4,2
1376,1376,white,11.4,7,'Cchiei Sawilt Comrato 1er Chardonnay 2020',3,3,2,2,4
1377,1377,white,10.1,4,'JHSchwhent Berne Chardonnay 2015',3,3,1,3,3
1378,1378,white,9.1,5,'K1t',2,2,3,4,2
1379,1379,white,9.4,5,'ARo Villly 2018',2,2,2,4,2
1380,1380,white,9.4,5,'TKPGLoschavignon Blu Blanc 2020',1,2,2,4,2
1381,1381,white,9.0,5,'P021',2,2,3,5,1
1382,1382,white,9.1,5,'Ellies Caplico',2,2,3,4,2
1383,1383,white,9.2,6,'Hghiages Black 2018',2,2,2,4,2
1384,1384,white,9.4,5,'NJRarde Bart Jese Bourgene Ectrowide Vineyard Nies ',2,2,2,4,2
1385,1385,white,9.1,6,'IJVAgd Liblt Rotel Pere Vinay Nierlong 2020',2,2,3,5,1
1386,1386,white,9.1,6,'Pnet Vinnay 2015',2,2,3,5,1
1387,1387,white,10.3,5,'XOP59',2,2,2,2,4
1388,1388,white,8.9,5,'MXDO05 Pongio Miluer Suvet Nearbout Cmandonnay 2019',2,2,3,5,1
1389,1389,white,9.2,5,'ZExMttot Brut Butatebleu Nauvarna da Vile Vigelares',2,2,4,4,2
1390,1390,white,9.1,5,'NifGrilg',2,2,2,4,2
1391,1391,white,9.1,5,'EMjota 2018',2,2,2,4,2
1392,1392,white,11.3,6,'AOCrellay Pino D Clands Blo Vererando 2018',1,2,1,2,4
1393,1393,white,11.8,6,'D Rieslse 2020',2,2,1,2,4
1394,1394,white,9.2,5,'Caulm Saumigre Berthatt Riesline 2021',2,2,4,4,2
1395,1395,white,9.2,5,'KKix Rite Ventraud 2019',2,2,4,4,2
1396,1396,white,8.8,5,'Hqula 2017',2,3,3,4,2
1397,1397,white,9.7,5,'Hinges Cherdonnayarde Riesling KI0',2,2,2,3,3
1398,1398,white,9.1,6,'JGPien Mly Chap Furce Drufdiaks Malinel VQA',2,2,1,3,3
1399,1399,white,11.0,6,'I3s SIlleninir Gra Dos Cuve',2,2,3,2,4
1400,1400,white,10.5,5,'JoJ4 Wethsetres 2016',2,2,2,3,3
1401,1401,white,9.7,7,'JCha Picot Gris 2019',2,2,2,3,3
1402,1402,white,10.6,5,'Bos Sxreckineri 2022',1,1,1,3,3
1403,1403,white,9.7,7,'INh',2,2,2,3,3
1404,1404,white,9.0,5,'Dr Presedos Vouvland 2021',2,2,3,4,2
1405,1405,white,9.2,5,'Zloak Sauvignon Blanc VQA',2,2,2,5,1
1406,1406,white,8.9,5,'VQ4',2,2,2,4,2
1407,1407,white,9.6,5,'T',2,2,2,4,2
1408,1408,white,10.7,6,'QVQA',3,3,2,2,4
1409,1409,white,10.8,7,'Luext 2021',2,2,2,2,4
1410,1410,white,11.8,6,'Hinger 2021',3,3,1,2,4
1411,1411,white,10.2,5,'D',2,2,1,2,4
1412,1412,white,10.8,6,'VQ',3,3,2,2,4
1413,1413,white,9.7,6,'Y8Q17',3,3,2,3,3
1414,1414,white,11.2,6,'E15 Hauves Mosaul Canzare 2016',3,3,2,2,4
1415,1415,white,10.9,6,'K Roste OrEglis 2020',2,2,3,2,4
1416,1416,white,10.1,6,'AntonRay 2021',1,1,2,2,4
1417,1417,white,9.0,4,'Viesline 2017',1,2,1,3,3
1418,1418,white,12.0,7,'IIx Dvad Artiley Brut whitewine',2,2,1,2,4
1419,1419,white,9.4,6,'Ch Kerilaro VQA',2,2,2,3,3
1420,1420,white,11.5,7,'AW Whitewhige',2,3,3,3,3
1421,1421,white,9.9,6,'Vics Whitewte Mrome Buy Whie',3,2,3,4,2
1422,1422,white,9.4,6,'Rome Brut whitewine',2,2,2,3,3
1423,1423,white,10.4,5,'RDofsenk Zelles Hice',2,2,2,2,4
1424,1424,white,9.7,6,'Inshias Blecch Chieli Resarve',3,3,1,3,3
1425,1425,white,8.9,6,'Bus Pellay 2022',2,2,4,4,2
1426,1426,white,8.9,6,'Aveny Dor Viney',2,2,4,4,2
1427,1427,white,12.4,7,'YVQ4',1,2,2,1,5
1428,1428,white,12.4,7,'L Sackly Enema Grigio Vell Chardonnay 2019',1,2,2,1,5
1429,1429,white,10.6,5,'Pol Surssbiegnes Mouilles Roykling 2021',2,2,1,3,3
1430,1430,white,8.9,6,'In RQA',2,2,4,4,2
1431,1431,white,9.5,5,'Wede Blanc de Blank don Charotonnay 2018',2,2,3,4,2
1432,1432,white,9.8,5,'Q9',2,2,3,4,2
1433,1433,white,9.6,6,'IGIlstanice Jourlaud Conmar Waighief 2021',3,3,2,4,2
1434,1434,white,12.6,7,'Allly 2002',1,2,2,1,5
1435,1435,white,9.3,5,'GZscher Grand Chardonnay 2018',2,2,2,4,2
1436,1436,white,10.0,5,'Unt Cot Gabuirmarnitu',4,3,1,3,3
1437,1437,white,12.7,6,'LAGWine Beurgen Blanc',2,2,2,1,5
1438,1438,white,11.0,6,'J2000',3,3,2,2,4
1439,1439,white,11.4,4,'Qandien White',2,2,1,2,4
1440,1440,white,11.5,7,'Roste Xhtari Do Le Alvesli Naino Pinat Graidy Schal',2,2,2,2,4
1441,1441,white,10.2,5,'P0A',2,2,2,4,2
1442,1442,white,11.4,6,'Adno Velilouseripaks White DOC',2,2,3,2,4
1443,1443,white,12.6,4,'H7933',2,2,2,2,4
1444,1444,white,9.4,5,'Etres Rimalinay 2019',1,2,2,4,2
1445,1445,white,9.2,6,'Fre Orga de Chardonnar 2021',2,2,2,3,3
1446,1446,white,9.3,6,'KK',2,2,2,3,3
1447,1447,white,9.2,5,'P2021',2,2,3,3,3
1448,1448,white,8.7,5,'Ressabres XPim Wile VQA',2,2,4,5,1
1449,1449,white,9.6,6,'Onren Vielling 2015',2,2,3,4,2
1450,1450,white,9.9,6,'Q3t Doc Viedling',2,2,3,3,3
1451,1451,white,11.0,5,'VQUnd Blanc 2022',1,2,2,2,4
1452,1452,white,12.7,8,'KN6g',2,2,2,1,5
1453,1453,white,8.9,4,'KDBru 2020',2,2,3,4,2
1454,1454,white,8.9,6,'Edsthigo Serrbars Sparkline Granci Blanco',2,2,3,4,2
1455,1455,white,8.7,5,'Pinou Bland Crmarn Blet',2,2,4,5,1
1456,1456,white,11.4,6,'Y Black Tewrzeriaud Cuvet',2,2,2,3,3
1457,1457,white,9.6,5,'Lbyal 2020',2,2,2,3,3
1458,1458,white,8.9,5,'Role',2,2,3,4,2
1459,1459,white,8.8,5,'NyWionch Coma',2,2,3,4,2
1460,1460,white,8.9,5,'NAN9re Le Che payirien Lestrre Chardonnay 2020',2,2,3,4,2
1461,1461,white,9.3,5,'AqVingay',2,2,3,5,1
1462,1462,white,8.8,5,'Fiess Chardonnay',2,2,3,4,2
1463,1463,white,9.6,5,'Fesure Cuve',2,2,2,4,2
1464,1464,white,12.0,6,'JfUsitign Branc Dry Reserve',2,2,2,3,3
1465,1465,white,10.2,4,'Rujeror Chardonnay 2021',1,2,2,2,4
1466,1466,white,8.8,5,'Q5 Ree Estal Brut de Ganio Trowles 2021',2,2,3,4,2
1467,1467,white,9.2,5,'A',2,2,2,4,2
1468,1468,white,10.2,5,'Hyadsadnay 2020',2,2,1,2,4
1469,1469,white,9.5,6,'KSdelin Brutr 2020',2,2,1,3,3
1470,1470,white,10.5,5,'Epling Kressico',1,1,1,3,3
1471,1471,white,11.2,7,'AKinMpp Brut La Max Hanten Ba ulius de Velanicero 2',2,2,2,2,4
1472,1472,white,9.2,5,'Pognelos Grtach',2,2,2,4,2
1473,1473,white,9.7,6,'My Noirg Chick',2,2,1,3,3
1474,1474,white,11.1,7,'VQA',1,2,2,2,4
1475,1475,white,9.4,5,'Jmabshera Chardonnay 2020',1,2,2,4,2
1476,1476,white,11.0,5,'Hlete VQA',2,2,3,3,3
1477,1477,white,9.4,5,'SYpaino',1,2,2,4,2
1478,1478,white,9.4,5,'NAZriage 2020',1,1,2,5,1
1479,1479,white,11.0,5,'X47',2,2,3,3,3
1480,1480,white,11.0,5,'EWChel Chabline',2,2,3,3,3
1481,1481,white,9.1,6,'XHvislon Blanc VQA',2,2,2,4,2
1482,1482,white,11.1,7,'Flas 2217',1,2,2,2,4
1483,1483,white,9.1,6,'Uvigine PAno',2,2,1,3,3
1484,1484,white,10.4,6,'THDonde Pelle',1,2,1,2,4
1485,1485,white,8.7,5,'G7',2,2,2,5,1
1486,1486,white,9.7,6,'Bresion Blanc Vineyard Sarmagnen Whitewine',2,2,1,3,3
1487,1487,white,9.1,6,'Chas CoparaPoruio',2,2,3,4,2
1488,1488,white,9.7,6,'RAss Burblos Pinot Grigio Ax2',2,2,1,3,3
1489,1489,white,8.7,5,'DPmignonOshiseste',2,2,2,5,1
1490,1490,white,9.6,6,'T4',3,3,2,3,3
1491,1491,white,9.5,6,'Vinay 2019',3,3,2,4,2
1492,1492,white,9.0,6,'HineuyTwiner Chardonnay 2021',2,2,3,4,2
1493,1493,white,9.0,6,'Ch Brut Pes Griser 2002',2,2,3,4,2
1494,1494,white,9.0,6,'G 2017',2,2,3,4,2
1495,1495,white,9.0,6,'Z Whitewine',2,2,3,4,2
1496,1496,white,9.6,6,'Rsyer Orianigen 2007',2,2,2,4,2
1497,1497,white,9.6,6,'Rhhard Chablis Ay Org Preylic',1,2,1,4,2
1498,1498,white,8.7,5,'R69',2,2,2,5,1
1499,1499,white,10.4,5,'I2020',2,2,2,3,3
1500,1500,white,11.4,7,'Fbaus Chardonnay 2018',2,2,2,2,4
1501,1501,white,9.7,6,'DIEINIPZxraus Vineyard Sparkling',2,2,2,3,3
1502,1502,white,11.3,6,'Q6',2,2,1,2,4
1503,1503,white,12.6,7,'A',2,2,2,1,5
1504,1504,white,10.9,7,'Jaut Chardonna',1,1,1,2,4
1505,1505,white,10.9,7,'Egntertare Vineyard Cramino 2035',1,1,1,2,4
1506,1506,white,10.0,5,'OHKG',1,2,1,4,2
1507,1507,white,10.0,4,'HRess Agy Clasdin Trawto Ros Oryande Chd Chardonnay',1,2,1,3,3
1508,1508,white,11.7,3,'Chardonnoy 2016',2,1,1,2,4
1509,1509,white,9.3,6,'Blas Pinotasd Viellacta Ree Chardonnay',2,2,2,3,3
1510,1510,white,9.6,8,'XU0ves White ID Niesliog',2,2,2,3,3
1511,1511,white,11.0,7,'Is Hardine Brut whitewine',2,2,1,2,4
1512,1512,white,11.0,7,'DB',2,2,1,2,4
1513,1513,white,11.8,6,'HLirgh VQA',2,2,1,2,4
1514,1514,white,11.4,4,'Ooj Lordo Orgagne Vinoex DOC',2,1,1,2,4
1515,1515,white,10.2,6,'TNEse TreAkline Vinga DO1',2,2,2,3,3
1516,1516,white,8.9,5,'I93',2,2,3,5,1
1517,1517,white,10.2,5,'XOCda',2,2,1,3,3
1518,1518,white,9.6,6,'JENvfanis VQA',2,2,4,4,2
1519,1519,white,10.6,6,'Mel',2,2,2,2,4
1520,1520,white,8.9,5,'L Piess Hergerinof',2,2,3,5,1
1521,1521,white,9.2,6,'Chta Blanc VQA',2,2,2,4,2
1522,1522,white,9.2,6,'Ein Chardonnay 2018',2,2,2,4,2
1523,1523,white,9.3,5,'Gwherdonay 2020',1,2,2,4,2
1524,1524,white,9.0,5,'HPino 2022',2,2,2,3,3
1525,1525,white,9.5,5,'IIGRiney Maunct Famag Doduris 2020',2,2,4,4,2
1526,1526,white,9.8,6,'Mand Cland Windrock EstthteYborthenerre 2021',2,2,3,3,3
1527,1527,white,9.8,6,'Brast 2018',2,2,3,3,3
1528,1528,white,10.6,5,'Ckell Pry whitewine',2,2,1,2,4
1529,1529,white,10.6,4,'HJuwnet Leseztes Sauvignon Blanc',2,2,1,2,4
1530,1530,white,12.4,7,'AN',2,2,2,2,4
1531,1531,white,12.6,8,'FVerd Chardonnay 2019',2,2,2,1,5
1532,1532,white,10.5,4,'Ligsoser Riesling',2,2,3,3,3
1533,1533,white,9.3,5,'HMard Lo Grigno da Branco 2020',2,2,2,4,2
1534,1534,white,8.8,5,'XD19',2,2,2,5,1
1535,1535,white,8.8,5,'Ron Blanc 2022',2,2,3,4,2
1536,1536,white,9.7,6,'Inx Presicio 2021',2,2,2,4,2
1537,1537,white,9.0,7,'Atpner Hacketiner 2019',2,2,3,4,2
1538,1538,white,9.0,7,'Euve Chaplinnay Blanc VQA',2,2,3,4,2
1539,1539,white,9.0,7,'T6a Vencander Culollastinh Aptris Blanc 2020',2,2,3,4,2
1540,1540,white,9.0,7,'N Hellsolinge',2,2,3,4,2
1541,1541,white,10.5,6,'Chard Sfurell',1,2,2,3,3
1542,1542,white,9.1,5,'K',2,2,4,5,1
1543,1543,white,9.8,7,'Lay7 Murizard Hatte Cramackeru 2017',1,2,1,3,3
1544,1544,white,8.5,3,'Qigly Orguge foard Crut Gowrden Viesland 2020',3,3,2,3,3
1545,1545,white,9.4,6,'Ycher Chausling',2,2,1,3,3
1546,1546,white,10.0,6,'Bauzhte 2021',2,2,3,4,2
1547,1547,white,10.3,6,'Mfigno Chardonnay 2018',2,2,2,2,4
1548,1548,white,10.5,6,'ZCha',3,3,1,2,4
1549,1549,white,11.1,6,'Dhond Thruru whieted Hermamon Prosece White',1,2,2,2,4
1550,1550,white,9.9,6,'Ory KPatronnay 2018',2,2,2,3,3
1551,1551,white,9.9,6,'Dr Cherdennay 2020',2,2,2,3,3
1552,1552,white,9.9,5,'Chensbard Tro Vinet Grigio',2,2,2,3,3
1553,1553,white,9.9,6,'Epoxt',2,2,2,3,3
1554,1554,white,10.4,7,'Cton Bourgonnay 2019',1,2,2,3,3
1555,1555,white,10.4,6,'Ogalle Lobbleniou 2019',1,2,2,3,3
1556,1556,white,11.5,7,'Pami Sauvignon Blanc',1,2,1,2,4
1557,1557,white,12.5,8,'X805 Villaydos demelint Pieslstofon Wine Grasdonera',1,1,1,2,4
1558,1558,white,10.0,6,'Mingzerd 2019',2,2,2,3,3
1559,1559,white,10.0,6,'PInT Cudeli As Whete Lex Chardonnay 201Q',1,1,2,3,3
1560,1560,white,10.0,5,'TNSchp Charaud Chardonnay Sauvignon Blanc Dellane T',1,2,2,3,3
1561,1561,white,10.6,6,'ON8',2,2,2,3,3
1562,1562,white,10.5,5,'XMsberod Chardonnay 2022',2,2,2,3,3
1563,1563,white,11.5,7,'YSpest Chardonnay 2019',2,1,1,3,3
1564,1564,white,10.1,6,'KCberver Byardserd 2021',1,2,1,3,3
1565,1565,white,10.3,7,'NVT8',1,2,1,2,4
1566,1566,white,10.5,5,'Doir Chardonnay',2,2,2,3,3
1567,1567,white,10.6,6,'ByTries Editili Viney Vighlier 2020',2,2,2,3,3
1568,1568,white,10.4,6,'Fruermannoc Maudsynne Brut whitewine 2020',2,2,2,3,3
1569,1569,white,11.4,5,'Bard Chardonea',3,3,2,2,4
1570,1570,white,10.0,6,'KD5 Notra Estatia Aunte Vineyard Riesling 2020',3,3,3,4,2
1571,1571,white,10.0,6,'Tteters Rheel Chardonnay 2020',1,2,2,3,3
1572,1572,white,9.6,6,'QYDA6 2019',2,2,2,4,2
1573,1573,white,10.4,5,'Traumaules Venerey Blanc 2020',2,2,2,2,4
1574,1574,white,12.5,8,'IUgnnay Uritesec VQA',2,2,2,2,4
1575,1575,white,10.6,5,'Tx 2001',2,2,2,3,3
1576,1576,white,11.8,6,'WBra du Al Chardonnay 2021',2,2,1,2,4
1577,1577,white,9.8,5,'Ri Hilta urghes Klue Les Elf6t',2,2,2,4,2
1578,1578,white,10.8,5,'X74',1,1,1,3,3
1579,1579,white,11.8,6,'L5',2,2,1,2,4
1580,1580,white,11.2,6,'Ex A3cquos Reherved Chardonnay 2020',2,2,1,2,4
1581,1581,white,9.3,6,'JVSanklons Aneisec 2020',1,2,2,4,2
1582,1582,white,10.4,5,'ZKMartigus Capeliels Sauvignon Blanc VQA',2,2,1,2,4
1583,1583,white,10.2,7,'Mpezt',2,2,2,2,4
1584,1584,white,9.0,7,'N9 Rocoro Price KVna',2,2,2,4,2
1585,1585,white,10.0,6,'IZllata DOA',2,3,1,3,3
1586,1586,white,9.1,6,'Q0',2,2,2,4,2
1587,1587,white,10.0,5,'Pood Chardonnay',2,1,2,3,3
1588,1588,white,10.0,6,'Rmaserbont Chardon Branc 2020',2,1,2,3,3
1589,1589,white,9.6,6,'Tl',2,2,2,3,3
1590,1590,white,8.8,6,'Antals Vignan Fruvignon Blanc 2020',2,2,3,5,1
1591,1591,white,10.0,6,'Scherutro 2009',3,3,2,4,2
1592,1592,white,10.0,5,'Jve Blanch Pidon Griss VQA',2,2,3,4,2
1593,1593,white,11.4,7,'VPo',2,2,2,2,4
1594,1594,white,11.9,7,'Mperte Doy Vichard Crashom Chatonney 2022',2,2,2,2,4
1595,1595,white,9.6,6,'Bric VQA',1,2,2,3,3
1596,1596,white,11.9,7,'Ys Cher Berroux Olognaces 2018',2,2,2,2,4
1597,1597,white,9.6,6,'Wro RAs Clu 2020',2,2,2,3,3
1598,1598,white,9.0,6,'D8',2,2,4,4,2
1599,1599,white,9.0,6,'HMine GPin Lavilion Blanc 2019',2,2,4,4,2
1600,1600,white,9.5,6,'N447',2,2,2,3,3
1601,1601,white,10.4,6,'OGSaukling Rose',3,4,2,2,4
1602,1602,white,10.6,6,'Ensell Wiut Gone Sauvignon Blanc',2,2,2,3,3
1603,1603,white,10.2,6,'Cdestinh 2013 4I14',2,2,2,4,2
1604,1604,white,8.9,5,'A21',2,2,1,3,3
1605,1605,white,9.7,6,'Hp Couslqus Sauve M Chatu 2021',2,2,2,3,3
1606,1606,white,9.0,6,'QA',2,2,4,4,2
1607,1607,white,11.4,7,'Q',2,2,1,2,4
1608,1608,white,12.3,7,'Drayr dina IstakJerg Bos Ponot whitewent da Zune Ma',1,2,1,2,4
1609,1609,white,9.4,6,'Vblick ROs Griga Frecklang',2,2,2,3,3
1610,1610,white,10.6,6,'Winor Bautligh Riesling 2022',3,2,2,2,4
1611,1611,white,11.6,5,'Od',2,2,2,3,3
1612,1612,white,9.4,6,'Iwcx Tha Brancze 2017',2,2,2,3,3
1613,1613,white,10.6,6,'P1D',3,2,2,2,4
1614,1614,white,10.0,5,'Zle Harmes Wiot Baschowiner 2020',1,2,1,2,4
1615,1615,white,9.2,6,'Ys Riess Branay Fing VQA',2,2,2,3,3
1616,1616,white,12.5,7,'D',1,1,1,1,5
1617,1617,white,12.5,7,'Fingas Avauis Eptretes Hieglon Blanc 2020',1,1,1,1,5
1618,1618,white,10.4,7,'Retlet Rresdings',2,2,1,2,4
1619,1619,white,10.0,7,'Up Veniey 2019',2,2,2,2,4
1620,1620,white,10.0,6,'Ayunte 2019',2,2,2,3,3
1621,1621,white,10.4,7,'Unru Vidgarte Ghardenna Brut Poui',2,2,1,2,4
1622,1622,white,10.0,7,'Mrene Blanccord 2119',2,2,2,2,4
1623,1623,white,9.0,6,'D20',2,2,3,4,2
1624,1624,white,9.2,6,'DO',2,2,2,4,2
1625,1625,white,9.2,6,'A4',2,2,2,3,3
1626,1626,white,11.3,7,'Coch whitewit 2018',2,2,1,2,4
1627,1627,white,12.5,7,'OlQ',1,1,1,1,5
1628,1628,white,9.7,6,'ZBres DcIWhine',2,2,1,3,3
1629,1629,white,9.3,7,'Ch Chardonnyy Sparkling Venber Herzher Chardonnay G',2,2,3,4,2
1630,1630,white,9.3,7,'Blte Vingay 2020',2,2,3,4,2
1631,1631,white,10.6,5,'P09',2,2,1,2,4
1632,1632,white,10.2,6,'Rons 2021',1,2,1,3,3
1633,1633,white,12.2,6,'XGros Vawnic Grit Vemera Wiisyruf Vinyyardess 2021',2,2,2,1,5
1634,1634,white,8.8,5,'Kqut Chardonnay 2020',2,2,3,4,2
1635,1635,white,11.4,5,'FurstourSRinewine 2019',3,3,2,2,4
1636,1636,white,11.4,6,'Wbla Kinchott Drack Wherk Cherini 1',2,2,2,2,4
1637,1637,white,9.4,5,'PRier Key Courestomon Blanc',1,2,2,5,1
1638,1638,white,11.7,6,'PfNies Berrltront Grascou Resemawia Suentprre Riesl',2,2,2,2,4
1639,1639,white,11.4,6,'ONbyrig Sauvrgennay 2018',2,2,2,2,4
1640,1640,white,8.8,5,'LmenzenMarming 2021',2,2,3,4,2
1641,1641,white,8.7,5,'DOztste DOC',2,2,3,5,1
1642,1642,white,12.6,6,'Ycecuinay Pinot Grigio VQA',2,2,2,2,4
1643,1643,white,12.8,7,'Lzapret Ker Stove Spiperant 2021',1,1,2,1,5
1644,1644,white,9.4,5,'Ct 1m Beynayinssan Frauklerg 2019',2,2,1,3,3
1645,1645,white,10.3,6,'QQA',2,2,2,2,4
1646,1646,white,11.4,5,'Chte Grande Chardonnay',3,3,2,2,4
1647,1647,white,9.0,6,'Huva Chellta Vinelabbra',2,2,3,5,1
1648,1648,white,9.6,6,'Y4370l VQA',2,2,2,4,2
1649,1649,white,10.5,5,'Bles Maria TraigidnanduJyar Reserva Ter Cra 2013',2,2,2,2,4
1650,1650,white,10.5,5,'PUlles 2019',2,2,2,2,4
1651,1651,white,9.0,6,'Ccho 2020',2,2,3,5,1
1652,1652,white,9.6,6,'D',2,2,2,4,2
1653,1653,white,9.8,6,'Ugne Afmoqui Rost Vien Wyille Chardonnay 2021',2,2,2,2,4
1654,1654,white,9.0,5,'AD Velallec 2021',2,2,3,4,2
1655,1655,white,9.8,6,'Cha Cacho Crusint Mioshero 2019',2,2,2,2,4
1656,1656,white,10.5,6,'Fbyl Riesling Viallick',2,2,2,2,4
1657,1657,white,12.7,7,'VTianos Grigpou Sauvignon Blanc Lineyas Chardonnay ',2,2,2,1,5
1658,1658,white,10.4,6,'Unesla Riserve 1e Ot Cuve Streso Vente',2,2,2,3,3
1659,1659,white,10.4,6,'ExLUsdes Saiklong Extratsoner',2,2,2,3,3
1660,1660,white,10.4,6,'Sen Berner Vudellas VQA',2,2,2,3,3
1661,1661,white,10.5,7,'Chtofmier Spalllilg onotecakeca Waiga Sparkling Kie',2,2,2,3,3
1662,1662,white,10.4,6,'Zaphime Sedillastot Rienliser 2020',2,2,2,3,3
1663,1663,white,10.4,6,'TSHinghack 2019',2,2,2,3,3
1664,1664,white,9.4,5,'KMwenes ACkaine Blanc',2,2,3,4,2
1665,1665,white,9.1,5,'G Loie Chardonnay 2022',2,3,2,3,3
1666,1666,white,9.3,5,'NWies Hollo Cave Therkpon Trimare 2019',2,2,3,4,2
1667,1667,white,9.4,5,'A5',2,2,3,4,2
1668,1668,white,9.9,7,'EfTiegnon Blance VQA',2,2,3,3,3
1669,1669,white,12.1,8,'Hgeelles Grie 2018',2,2,2,2,4
1670,1670,white,12.2,7,'Svesshing Blanc 2021',2,2,1,2,4
1671,1671,white,9.8,5,'Ex5 Hauvignon Blanc 2021',2,2,1,3,3
1672,1672,white,12.4,8,'Yhon Chable Du1',2,2,2,1,5
1673,1673,white,9.9,7,'HOrmagut Grouremance Berurgate White 2017',2,2,3,3,3
1674,1674,white,11.6,7,'C3k',2,2,1,2,4
1675,1675,white,10.4,6,'Cty Mauilles Laigy Hinot Brant VQA',1,2,1,3,3
1676,1676,white,12.9,8,'FExpeid Sumillieux Aesari White VQA',1,1,2,1,5
1677,1677,white,9.3,6,'X0',2,2,2,4,2
1678,1678,white,11.0,6,'Baus Panos',2,2,2,4,2
1679,1679,white,11.5,3,'DKVCh Chabeck Viudllec',2,2,1,3,3
1680,1680,white,12.4,5,'Go Garden Jet Chardonnay 2019',1,2,1,2,4
1681,1681,white,9.8,6,'Kifo onnote Sparklyn 1se Chesling 2021',2,2,1,4,2
1682,1682,white,9.8,6,'Rkerk Ve',2,2,1,4,2
1683,1683,white,10.5,7,'Ponc',2,2,1,2,4
1684,1684,white,9.1,5,'Tfc5kiGrionnay de Blanc Pres Vine',2,2,2,4,2
1685,1685,white,10.1,5,'GPist Kerra 2021',1,2,2,2,4
1686,1686,white,10.6,7,'Ztersling 2022',1,2,1,2,4
1687,1687,white,10.5,7,'WRigu 2020',1,2,1,2,4
1688,1688,white,10.5,7,'LIwller DRousetu',2,2,1,2,4
1689,1689,white,9.8,6,'Ox Jonchamist Chardonnay 201 Blanc',1,2,1,4,2
1690,1690,white,12.9,7,'Hzour',2,2,1,1,5
1691,1691,white,9.5,5,'Bloss Anocklese Ise Moscagio 1019',2,2,2,4,2
1692,1692,white,9.8,6,'Arklan Cres 2021',1,2,2,2,4
1693,1693,white,9.5,5,'AYb Chardonnay 2019',2,2,2,4,2
1694,1694,white,9.3,5,'Lve Singewlie Porot Stitroui 2019',2,2,2,4,2
