name,type
Pelee Pebbles Red,red-wine
Peljesac Red,red-wine
Peller Estates Private Reserve Cabernet Sauvignon,red-wine
Peller Estates Family Series Cabernet Merlot VQA,red-wine
Peller Family Vineyards Cabernet Merlot,red-wine
Peller Family Vineyards Cabernet Sauvignon,red-wine
Peller Family Vineyards CabernetMerlot,red-wine
Peller Family Vineyards Light Cabernet Sauvignon,red-wine
Peller Family Vineyards Pinot Noir,red-wine
Peller Family Vineyards Red,red-wine
Peller Family Vineyards Shiraz,red-wine
Pencarrow Pinot Noir 2020,red-wine
Penfolds Bin 128 Shiraz 2019,red-wine
Penfolds Bin 149 Wine of the World Cabernet Sauvignon 2019,red-wine
Penfolds Bin 707 Cabernet Sauvignon 2019,red-wine
Penfolds Koonunga Hill ShirazCabernet,red-wine
Penfolds Maxs ShirazCabernet 2021,red-wine
Penfolds Quantum Bin 98 Wine of the World Cabernet Sauvignon 2018,red-wine
Penfolds RWT Bin 798 Shiraz 2019,red-wine
Penfolds St Henri Shiraz 2019,red-wine
Peninsula Ridge Cabernet Merlot VQA,red-wine
Peninsula Ridge McNally Vineyard Reserve Malbec 2016,red-wine
Peninsula Ridge Merlot VQA,red-wine
Peninsula Ridge Reserve Syrah 2016,red-wine
Peninsula Ridge Shiraz VQA,red-wine
Penley Phoenix Cabernet Sauvignon 2020,red-wine
Pennys Hill Estate Skeleton Key Shiraz 2019,red-wine
Pennys Hill The Footprint Shiraz 2020,red-wine
Pennys Hill The Specialized ShirazCabernetMerlot 2019,red-wine
Pepper Tree The Gravels Shiraz 2016,red-wine
Peregrine Pinot Noir 2017,red-wine
Persona Cabernet Merlot VQA,red-wine
Pertaringa Tipsy Hill Single Vineyard Cabernet Sauvignon 2018,red-wine
Pesqui dition 1912m Ventoux 2021,red-wine
Petaluma White Label Cabernet Sauvignon 2019,red-wine
Petes Pure Cabernet Sauvignon,red-wine
Peter Lehmann The Barossan Cabernet Sauvignon 2020,red-wine
Peter Lehmann The Barossan Shiraz 2020,red-wine
PetitFigeac 2016,red-wine
Petrichor CabernetMerlot 2020,red-wine
Phelps Creek Estate Reserve Pinot Noir 2019,red-wine
Phelps Creek Upper East Slope Pinot Noir 2014,red-wine
Philippe De Rothschild Cabernet Sauvignon Pays dOc,red-wine
Philippe De Rothschild Merlot Pays dOc,red-wine
Philippe De Rothschild Pinot Noir Pays dOc,red-wine
Pian delle Vigne Brunello di Montalcino 2018,red-wine
Pianirossi 2015,red-wine
Piano del Cerro 2019,red-wine
Pickett Cabernet Sauvignon 2018,red-wine
Piedra Negra Arroyo Grande Organic Malbec 2020,red-wine
Piedra Negra Reserva Malbec 2019,red-wine
Piekenierskloof Shiraz 2020,red-wine
Piekenierskloof Six Hats Shiraz 2020,red-wine
Pieropan Ruberpan Vigna Monte Garzon Valpolicella Superiore 2019,red-wine
Pieropan Vigna Garzon Amarone della Valpolicella 2016,red-wine
Pierre Dupond Morgon Grands Cras 2019,red-wine
Pierre Lurton Bordeaux 2016,red-wine
Pietra Pura Mandus Primitivo di Manduria 2021,red-wine
Pietradolce Barbagalli Etna Rosso 2017,red-wine
Pietradolce Rampante 2018,red-wine
Pietrame Edizione Limitata Montepulciano dAbruzzo 2020,red-wine
Pieve Santa Restituta Rennina Brunello di Montalcino 2016,red-wine
Pine Ridge Napa Valley Cabernet Sauvignon 2021,red-wine
Pineto Brachetto dAcqui DOCG 2020,red-wine
Pingus 2011,red-wine
Pinino Pinone Reserva Brunello di Montalcino 2016,red-wine
Pintas Character Red 2020,red-wine
Pio Cesare Barbaresco 2018,red-wine
Pio Cesare Barolo 2018,red-wine
Pio Cesare Fides Barbera dAlba 2010,red-wine
Pio Cesare Fides Barbera dAlba 2020,red-wine
Pio Cesare Il Bricco Barbaresco 2018,red-wine
Pio Cesare Mosconi Barolo 2018,red-wine
Pio Cesare Ornato Barolo 2017,red-wine
Pio Cesare Ornato Barolo 2018,red-wine
Piqueras VS MonastrellGarnacha Tintorera 2017,red-wine
PisseDru Beaujolais,red-wine
Pitars Bruml Red 2017,red-wine
Pittacum Val de la Osa Mencia 2017,red-wine
Pitticco Migale 2019,red-wine
PKNT Cabernet Sauvignon Reserve,red-wine
PKNT Carmenre Reserve,red-wine
Planeta Eruzione 1614 Nerello Mascalese 2018,red-wine
Planeta Frappato 2021,red-wine
Planeta Maroccoli Syrah 2018,red-wine
Planeta Plumbago Nero dAvola 2019,red-wine
Planeta Rojo Syrah 2019,red-wine
Planeta Santa Cecilia Noto 2018,red-wine
Plantagenet Lions Circle Shiraz 2018,red-wine
Plantaze Monte Cheval Vranac,red-wine
Pleno Reserva 2016,red-wine
Plume Cabernet Sauvignon 2020,red-wine
Podere Il Palazzino Grosso Sanese Gran Selezione Chianti Classico 2016,red-wine
Poggio al Tesoro Mediterra 2019,red-wine
Poggio Antico Altero Brunello di Montalcino 2017,red-wine
Poggio Bonelli Chianti Classico Riserva 2018,red-wine
Poggio Civetta Governo AllUso 2020,red-wine
Poggio Il Castellare Brunello di Montalcino 2017,red-wine
Poggio Landi Brunello di Montalcino Riserva 2016,red-wine
Poggio San Polo Brunello di Montalcino 2017,red-wine
Poggio San Polo Podernovi Brunello di Montalcino 2015,red-wine
Poliziano In Violas Merlot 2018,red-wine
Poliziano Le Caggiole Vino Nobile de Montepulciano 2017,red-wine
Pomar Junction Vineyard Cabernet Sauvignon 2019,red-wine
Ponte Pellegrino Aglianico 2018,red-wine
Pontificis GSM,red-wine
Poplar Grove Cabernet Franc 2017,red-wine
Poplar Grove Merlot 2019,red-wine
Porcupine Ridge Syrah,red-wine
Porta 6 Lisboa VR,red-wine
Portia Prima La Encina 2019,red-wine
Portia Roble 2019,red-wine
Portia Summa 2018,red-wine
Portlandia Pinot Noir 2020,red-wine
Potente 2019,red-wine
Pound Cake Cabernet Sauvignon 2019,red-wine
Powers Sheridan Reserve Cabernet Sauvignon 2017,red-wine
Pradio Rok Rosso 2017,red-wine
Pradorey Finca la Mina Reserva 2017,red-wine
Prlude  GrandPuy Ducasse 2015,red-wine
Presquile Bien Nacido Pinot Noir 2019,red-wine
Primarius Pinot Noir 2020,red-wine
Primus Cabernet Sauvignon 2019,red-wine
Protagonist Cabernet Sauvignon 2018,red-wine
Prugneto Romagna DOC Sangiovese Superiore,red-wine
Prunotto Barolo 2019,red-wine
Puddicombe 1797 Reserve Merlot 2019,red-wine
Puelles Gran Reserva 2008,red-wine
Puelles Reserva 2014,red-wine
Pujanza Norte 2018,red-wine
Punset Campo Quadro Barbaresco Reserva 2014,red-wine
Purple Cowboy Trail Boss Cabernet Sauvignon 2021,red-wine
PymRae 2016,red-wine
Quadrus Red 2017,red-wine
Quai du Vin Signature Series Red VQA,red-wine
Quails Gate Pinot Noir,red-wine
Quails Gate Stewart Family Reserve Pinot Noir 2020,red-wine
Quarisa Mrs Q Cabernet Sauvignon 2018,red-wine
Quatro Ventos Douro,red-wine
Quebrada de Macul Domus Aurea 2018,red-wine
Queenston Mile Pinot Noir 2017,red-wine
Queenston Mile Vineyard Mile Red 2019,red-wine
Queiron De Gabriel Reserva Tempranillo Graciano 2011,red-wine
Queiron Mi Lugar Tempranillo Y Garnacha 2018,red-wine
Quilt Napa Valley Cabernet Sauvignon 2019,red-wine
Quinta da Falorca Lagar Reserva 2015,red-wine
Quinta da Lapa Homenagem Sta Teresa dvila Reserva 2015,red-wine
Quinta da Manoella Vinhas Velhas 2019,red-wine
Quinta da Rede Reserva 2017,red-wine
Quinta de Pancas Grande Reserva 2016,red-wine
Quinta do Sagrado Reserva 2016,red-wine
Quinta dos Aciprestes Tinto 2017,red-wine
R Wines Napa Cabernet Sauvignon 2021,red-wine
R Lpez de Heredia Via Bosconia Reserva 2011,red-wine
R Lpez de Heredia Via Cubillo Crianza 2014,red-wine
R Lpez de Heredia Via Tondonia Reserva 2011,red-wine
Ral Prez La Vizcana La Vitoriana 2020,red-wine
Racine Santa Rita Hills Pinot Noir 2019,red-wine
Racines Cuve Pinot Noir 2018,red-wine
Racines La Riconada Vineyard Pinot Noir 2018,red-wine
Racines La Rinconada Vineyard Pinot Noir 2019,red-wine
Racines Sainte Rose Santa Rita Hills Pinot Noir 2019,red-wine
Racines Sanford  Benedict Vineyard Pinot Noir 2018,red-wine
Racines Sanford  Benedict Vineyard Pinot Noir 2019,red-wine
Racines Santa Rita Hills Pinot Noir 2019,red-wine
Radford Dale Black Rock 2019,red-wine
Radford Dale Freedom Pinot Noir 2021,red-wine
Radio Boka Tempranillo VdEspana,red-wine
Radio Boka Tempranillo VDT Castilla,red-wine
RadioCoteau Dusty Lane Syrah 2017,red-wine
Raen Home Field Vineyard Fort Ross Seaview Pinot Noir 2017,red-wine
Ramey Pedregal Vineyard Cabernet Sauvignon 2011,red-wine
Ranch 32 Cabernet Sauvignon 2020,red-wine
Rapaura Springs Pinot Noir 2020,red-wine
Rapaura Springs Reserve Pinot Noir 2020,red-wine
Rapitala Hugonis 2016,red-wine
Rapitala Nuhar Pinot Nero Nero Avola 2019,red-wine
Rascallion Pandiculation 2020,red-wine
Rashi Vineyards Joyvin Red KPM,red-wine
Ravanal Gran Reserva Cabernet Sauvignon 2019,red-wine
Ravanal Mario Ravanal 2017,red-wine
Ravenswood Vintners Blend Old Vine Zinfandel,red-wine
Raymond District Collection St Helena Cabernet Sauvignon 2018,red-wine
Raymond Family Classic Cabernet Sauvignon,red-wine
Raymond Family Classic North Coast Cabernet Sauvignon 2021,red-wine
Raymond Generations Cabernet Sauvignon 2019,red-wine
Raymond Reserve Selection Cabernet Sauvignon 2020,red-wine
Rsonance Pinot Noir 2019,red-wine
Rsonance Rsonance Vineyard Pinot Noir 2017,red-wine
Rva Barolo Cannubi 2018,red-wine
Rva Dolcetto dAlba 2022,red-wine
Rva Ravera Barolo 2017,red-wine
Rcabernet Sauvignon 2021,red-wine
Re Manfredi Aglianico Del Vulture 2018,red-wine
RebourgeonMure Volnay Les Santenots 1er Cru 2019,red-wine
Recanati Cabernet Sauvignon KP 2021,red-wine
Red Anjou 50 2018,red-wine
Red Blend Portugal,red-wine
Red Car Estate Vineyard Pinot Noir 2015,red-wine
Red House Wine Co Baco Cabernet Sauvignon VQA,red-wine
Red House Wine Co Cabernet Merlot VQA,red-wine
Red House Wine Co Cabernet Shiraz VQA,red-wine
Red Knot Cabernet Sauvignon,red-wine
Red Knot Shiraz,red-wine
Rede Reserva 2016,red-wine
Rede Reserva 2018,red-wine
Redtail Vineyards Pinot Noir 2017,red-wine
Refugio Ranch Petite Sirah 2017,red-wine
Reif Estate Cabernet Merlot VQA,red-wine
Relax Red Blend Rheinhessen,red-wine
Remelluri Reserva 2015,red-wine
Remo Farina Amarone della Valpolicella Classico,red-wine
Remo Farina Amarone della Valpolicella Classico 2020,red-wine
Remo Farina Montefante Riserva Amarone della Valpolicella Classico 2016,red-wine
Remo Farina Ripasso Valpolicella Classico Superiore,red-wine
Remoissenet Pre  Fils ChambolleMusigny 1967,red-wine
Remoissenet Pre  Fils Les Beaumonts VosneRomane 1966,red-wine
Remoissenet Pre  Fils Les Damodes NuitsSaintGeorges 1er Cru 2018,red-wine
Remoissenet Pre  Fils Richebourg Grand Cru 1953,red-wine
Remoissenet Pre  Fils SavignylsBeaune Rouge 2018,red-wine
Remoissenet Pre  Fils Volnay 1967,red-wine
Renato Ratti Conca Barolo 2018,red-wine
Renato Ratti Marcenasco Barolo 2019,red-wine
Renato Ratti Ochetti Nebbiolo 2021,red-wine
Renato Ratti Rocche dellAnnunziata Barolo 2019,red-wine
Ren Bouvier Longeroies Marsannay 2019,red-wine
Rendola Rosso Toscano,red-wine
Renieri Riserva Brunello di Montalcino 2016,red-wine
Rennersistas Zweigelt Organic 2020,red-wine
Restless River Main Road  Dignity Cabernet Sauvignon 2019,red-wine
Revelation Cabernet Merlot,red-wine
Reyneke Biodynamic Range Syrah 2019,red-wine
Reynvaan In The Rocks Syrah 2017,red-wine
Reynvaan The Classic 2018,red-wine
Reynvaan The Contender Syrah 2017,red-wine
Rhona Tradition Rasteau 2020,red-wine
Rhys Alpine Hillside Pinot Noir 2017,red-wine
Rhys Bearwallow Vineyard Pinot Noir 2018,red-wine
Rhys Horseshoe Vineyard Pinot Noir 2019,red-wine
Rhys Porcupine Hill Pinot Noir 2016,red-wine
Rhys Vineyards Pinot Noir 2017,red-wine
Ricasoli Antico Feudo della Trappola 2020,red-wine
Ricasoli Rocca Guicciarda Riserva Chianti Classico,red-wine
Riccitelli Viedos de Montaa Cabernet Franc 2018,red-wine
Riccitelli Viejos Viedos en Pie Franco Malbec 2018,red-wine
Richard Hamilton Little Road Shiraz 2019,red-wine
Ridge Geyserville 2020,red-wine
Ridge Monte Bello 2020,red-wine
Ridge Monte Bello Cabernet Sauvignon 2019,red-wine
Ridgepoint Appassimento VQA,red-wine
Riecine Gittori Chianti Classico Gran Selezione 2019,red-wine
Riglos Gran Cabernet Franc 2018,red-wine
Ringbolt Cabernet Sauvignon,red-wine
Rings Pinot Noir 2021,red-wine
Rio Madre Graciano 2021,red-wine
Rioja Vega Crianza 2019,red-wine
Rioja Vega Edicin Limitada Crianza 2019,red-wine
Riposte The Dagger Pinot Noir 2022,red-wine
Rippon Mature Vine Pinot Noir 2018,red-wine
Riunite Lambrusco Frizzante,red-wine
Rivera Il Falcone Riserva Castel del Monte,red-wine
Rizzi Barbaresco 2020,red-wine
Roaming Dog Red Blend 2018,red-wine
Robert Craig Howell Mountain Cabernet Sauvignon 2018,red-wine
Robert Craig Mount Veeder Cabernet Sauvignon 2018,red-wine
Robert Mondavi Cabernet Sauvignon 2018,red-wine
Robert Mondavi Private Selection Rye Barrel Red,red-wine
Robert Mondavi Reserve Cabernet Sauvignon 2013,red-wine
Robert Mondavi Reserve Cabernet Sauvignon 2015,red-wine
Robert Mondavi Reserve Cabernet Sauvignon 2018,red-wine
Robert Mondavi Winery Napa Valley Cabernet Sauvignon,red-wine
Robert Oatley Signature Series Shiraz 2019,red-wine
Roberto Cipresso Brunello di Montalcino 2018,red-wine
Roberto Voerzio Brunate Barolo 2017,red-wine
Roberto Voerzio Cerequio Barolo 2017,red-wine
Roberto Voerzio Fossati Barolo 2017,red-wine
Roberto Voerzio La Serra Barolo 2017,red-wine
Roberto Voerzio Riserva vigneto Pozzo dellAnnunziata Barbera dAlba 2016,red-wine
Roberto Voerzio Rocche dellAnnunziata Barolo 2017,red-wine
Roberto Voerzio Torriglione Barolo 2015,red-wine
Robertson Winery Chapel Red,red-wine
Roc des Templiers Plan de Dieu Ctes du RhneVillages 2021,red-wine
Rocca delle Mace Chianti Classico,red-wine
Rocca delle Mace Famiglia Zingarelli Riserva Chianti Classico 2019,red-wine
Rocca delle Mace Riserva Chianti,red-wine
Rocca delle Mace Riserva Chianti Classico 2020,red-wine
Rocca delle Mace Single Vineyard Riserva di Fizzano Gran Selezione Chianti Classico 2019,red-wine
Rocca Delle Macie Chianti Vernaiolo DOCG,red-wine
Rocca di Castagnoli Poggio aFrati Riserva Chianti Classico 2017,red-wine
Rocca di Castagnoli Vin Santo del Chianti Classico 2014,red-wine
Rocca Sveva Riserva Amarone della Valpolicella 2016,red-wine
Rocca Sveva Valpolicella Ripasso Superiore 2017,red-wine
Rocche Costamagna Rocche dellAnnunziata Bricco Francesco Riserva Barolo 2016,red-wine
Roche de Bellene CharmesChambertin Grand Cru 2008,red-wine
Roche de Bellene Clos des Chnes Volnay 1er Cru 2017,red-wine
Roche de Bellene Les Toussaints Beaune 1er Cru 2017,red-wine
Roche de Bellene Vieilles Vignes ChambolleMusigny Villages 2019,red-wine
Roche de Bellene Vieilles Vignes VosneRomane 2019,red-wine
Rock of Wisdom Mataro Barossa Valley 2019,red-wine
Rock of Wisdom Old Vine Grenache Barossa Valley 2019,red-wine
Rock of Wisdom Shiraz Barossa Valley 2019,red-wine
Rockburn Pinot Noir 2022,red-wine
Rockway Red,red-wine
Rockway Vineyards Gamay Noir 2019,red-wine
Rodet CdRhone AOC,red-wine
Rodney Strong Alexander Valley Cabernet Sauvignon 2020,red-wine
Rodney Strong Estate Russian River Valley Pinot Noir,red-wine
Rodney Strong Sonoma County Cabernet Sauvignon,red-wine
Rodney Strong Symmetry 2017,red-wine
Rodolfo Cosimi Terra Rossa Brunello di Montalcino 2017,red-wine
Rolf Binder Heinrich ShirazMataroGrenache 2016,red-wine
Rolf Binder Heysen Shiraz 2017,red-wine
Rombauer Napa Valley Cabernet Sauvignon 2019,red-wine
Romeo Organic Monastrell 2019,red-wine
Roncolato Amarone della Valpolicella 2015,red-wine
Root 1 Carmenere Colchagua,red-wine
Roscato Rosso IGT Provincia Di Pavia,red-wine
Rosehall Run Pinot Noir VQA,red-wine
Rosemount Diamond Shiraz,red-wine
Rossetti Il Nostro Vin Santo del Chianti 2004,red-wine
Rotem  Mounir Saouma Arioso ChteauneufduPape 2017,red-wine
Rotem  Mounir Saouma Omnia ChteauneufduPape 2019,red-wine
Rough Day Cabernet Sauvignon 2019,red-wine
Roux Pre  Fils Les Cotilles Pinot Noir VdFrance,red-wine
Rowen Cooley Ranch Cabernet Sauvignon 2017,red-wine
Rowen Red Blend 2017,red-wine
Rtvelisi Mukuzani Dry Red 2020,red-wine
Rtvelisi Saperavi Qvevri 2019,red-wine
Rubinelli Vajol Corte Sant Anna Amarone della Valpolicella Classico 2017,red-wine
Ruca Malen Captulo dos Orgnico Malbec 2021,red-wine
Rucahue Cayetano Gran Reserva Cabernet Franc 2019,red-wine
Rucahue Cuasimodo Gran Reserva Cabernet Sauvignon 2019,red-wine
Ruch di Castagnole Monferrato DOCG Laccento 2019,red-wine
Ruffino Aziano Chianti Classico DOCG,red-wine
Ruffino Chianti,red-wine
Ruffino Chianti Classico Riserva Ducale,red-wine
Ruffino Lodola Nuova 2016,red-wine
Ruffino Modus 2019,red-wine
Ruffino Riserva Ducale Oro Gran Selezione Chianti Classico,red-wine
Rulei Via el Moral Viedo Singular Garnacha 2018,red-wine
Rupert  Rothschild Baron Edmond 2018,red-wine
Rustenberg Peter Barlow 2019,red-wine
Rustenberg Stellenbosch Cabernet Sauvignon 2019,red-wine
Rutherford Ranch Cabernet Sauvignon 2019,red-wine
Rutini Coleccin Cabernet SauvignonMalbec 2021,red-wine
Rymill Classic Shiraz 2019,red-wine
Rymill Coonawarra Classic Cabernet Sauvignon 2018,red-wine
S by Ray Signorello Cabernet Sauvignon 2019,red-wine
S Delafont Mosaque 2020,red-wine
S Sebastio Tinta RorizSyrah 2019,red-wine
Saint Mont Les Vieilles Vignes 2017,red-wine
Saint Tourelle AOC Bordeaux,red-wine
Saintmilion de Quintus 2020,red-wine
SaintRoch Corbarol SyrahGrenache 2021,red-wine
Salentein Portillo Pinot Noir 2021,red-wine
Salentein Reserve Malbec 2021,red-wine
Salomon Undhof Gelber Wildrosen Traminer 2019,red-wine
San Claudio II Vino Nobile di Montepulciano 2018,red-wine
San Fabiano Calcinaia Chianti Classico 2019,red-wine
San Felice Campogiovanni Brunello di Montalcino 2017,red-wine
San Felice Chianti Classico,red-wine
San Felice Il Grigio Gran Selezione Chianti Classico 2017,red-wine
San Leonardo 2017,red-wine
San Marzano Negroamaro Puglia IGP,red-wine
San Marzano Primitivo Puglia IGP,red-wine
San Marzano Tal Primitivo di Manduria 2022,red-wine
San Pedro 1865 Selected Vineyards Cabernet Sauvignon 2021,red-wine
San Pedro 1865 Selected Vineyards Carmenre 2021,red-wine
San Pedro 1865 Tay Pinot Noir 2020,red-wine
San Pedro Sideral 2021,red-wine
San Polino Helichrysum Brunello di Montalcino 2017,red-wine
San Polino Riserva Brunello di Montalcino 2015,red-wine
San Silvestro Patres Barolo 2018,red-wine
Sandbanks Baco Noir Reserve VQA,red-wine
Sandbanks Baco Noir VQA,red-wine
Sandbanks Cabernet Franc VQA,red-wine
Sandbanks Dunes Red VQA,red-wine
Sandbanks French Kiss VQA,red-wine
Sandbanks Sleeping Giant FochBaco Noir VQA,red-wine
Sangens i Vaqu Dara 2019,red-wine
Sangre De Toro Tempranillo,red-wine
Sangria Sintonia Red Kosher,red-wine
SantOr Agiorgitiko Organic 2019,red-wine
Santa Carolina Cabernet Sauvignon,red-wine
Santa Carolina Cabernet Sauvignon Merlot,red-wine
Santa Carolina Carolina Gran Reserva Cabernet Sauvignon 2020,red-wine
Santa Carolina Gran Reserva Assemblage 2020,red-wine
Santa Carolina Merlot,red-wine
Santa Carolina Reserva Cabernet Sauvignon,red-wine
Santa Carolina Reserva Carmenre,red-wine
Santa Carolina Reserva de Familia Cabernet Sauvignon,red-wine
Santa Carolina Shiraz,red-wine
Santa Ema 6040 Barrel Reserve Cabernet SauvignonCarmenre 2021,red-wine
Santa Julia La Vaquita Natural Clarete 2023,red-wine
Santa Julia Reserva Cabernet Sauvignon Cabernet Franc,red-wine
Santa Julia Reserva Malbec,red-wine
Santa Margherita Cabernet Sauvignon 2020,red-wine
Santa Margherita Chianti Classico 2020,red-wine
Santa Rita 120 Reserva Especial Cabernet Sauvignon,red-wine
Santa Rita Cavanza Cabernet Sauvignon,red-wine
Santa Rita Floresta Carmenre 2021,red-wine
Santa Rita Medalla Real Gran Reserva Cabernet Sauvignon 2021,red-wine
Santa Rita Medalla Real Gran Reserva Carmenre 2021,red-wine
Santa Rita Medalla Real Gran Reserva Syrah 2021,red-wine
Santa Rita Pewn Carmenre 2021,red-wine
Santa Rita Secret Reserve Cabernet Sauvignon,red-wine
Sassetti Livio Pertimali Brunello di Montalcino 2017,red-wine
Saumur Champigny Lieu Dit Les Poyeux 2018,red-wine
Sawmill Creek Dry Red,red-wine
Sawtooth Red Blend 2018,red-wine
Scattered Peaks Cabernet Sauvignon 2019,red-wine
Schatz St Joes Red VQA,red-wine
Schild Estate Limited Release Moorooroo Shiraz 2019,red-wine
Schild Narrow Road Vineyard ShirazCabernet Sauvignon 2018,red-wine
Schrader RBS Cabernet Sauvignon 2018,red-wine
Sciarra Soprana Nero dAvola Riserva 2015,red-wine
Scopetone Brunello di Montalcino 2015,red-wine
Sea Sun Pinot Noir 2021,red-wine
Seaglass Cabernet Sauvignon 2021,red-wine
Sean Thackrey Orion Rossi Vineyard Red 2016,red-wine
Sea 2020,red-wine
Seoro de Barahonda Carro 2020,red-wine
Sebastiani Cabernet Sauvignon,red-wine
Seghesio Cortina Zinfandel 2021,red-wine
Seghesio Zinfandel,red-wine
Sella  Mosca Riserva Cannonau di Sardegna,red-wine
Selvapiana Bucerchiale Riserva Chianti Rfina 2018,red-wine
Selvapiana Vigneto Erchi Chianti Rufina Riserva 2017,red-wine
Semli Nemea Reserve Red 2017,red-wine
Semeli Oreinos Helios Agiorgitiko Syrah 2019,red-wine
Sensi Chianti Dal Campo DOCG,red-wine
Senza Tempo Montepulciano DAbruzzo DOP,red-wine
Sequoia Grove Cabernet Sauvignon 2019,red-wine
Serego Alighieri Vaio Armaron Amarone della Valpolicella Classico 2016,red-wine
Sergio Zenato Riserva Amarone della Valpolicella Classico 2016,red-wine
Sette Ponti Vigna dellImpero 2016,red-wine
Seven Falls Cellars Cabernet Sauvignon,red-wine
Seven Falls Cellars Merlot 2020,red-wine
Seven Hills Ciel du Cheval 2016,red-wine
Seven Hills Walla Walla Valley Merlot 2019,red-wine
Seven Hills Winery Seven Hills Vineyard Merlot 2016,red-wine
Shafer TD9 2019,red-wine
Shale Ridge Ridge Red VQA,red-wine
Shanahans The Old Dog Shiraz 2021,red-wine
Shannon Ridge High Elevation Cabernet Sauvignon 2019,red-wine
Shepherd Red Pinot Noir 2018,red-wine
Sidewood Ironstone Barrels The Tyre Fitter Syrah 2021,red-wine
Sidewood Shiraz 2020,red-wine
Sidewood Stablemate Shiraz 2018,red-wine
Siegrist Cuvee J Adam Hauck VDP Guts 2014,red-wine
Siegrist Dornfelder VDP Gutswein 2015,red-wine
Siesta en el Tahuantinsuyu Malbec 2019,red-wine
Sigalas Mavrotragano Mandilaria Dry Red PGI Cyclades 2021,red-wine
Signature Wines Sector Adelaide Hills Tempranillo 2019,red-wine
Signorello Padrone 2018,red-wine
Silenus Oak Knoll District Reserve Cabernet Sauvignon 2017,red-wine
Silk  Spice Red,red-wine
Silk  Spice Spice Road,red-wine
Silkwood Estate The Walcott Single Vineyard Shiraz 2018,red-wine
Silver Oak Alexander Valley Cabernet Sauvignon 2018,red-wine
Silver Oak Napa Valley Cabernet Sauvignon 2018,red-wine
Sisters Run Bethlehem Block Cabernet Sauvignon 2021,red-wine
Sisters Run Cows Corner GrenacheShirazMataro 2021,red-wine
Sisters Run Epiphany Shiraz 2020,red-wine
Sisters Run Old Testament Cabernet Sauvignon 2021,red-wine
Sistina Montepulciano DAbruzzo DOC,red-wine
Six Stones Pinot Noir 2018,red-wine
Skouras Saint George Aghiorghitiko 2021,red-wine
Skyfall Cabernet Sauvignon 2020,red-wine
Skyfall Red Blend 2020,red-wine
Sloan Asterisk 2017,red-wine
Sloan Proprietary Red 2019,red-wine
Slow Press Cabernet Sauvignon,red-wine
Small Gully The Formula Roberts Shiraz,red-wine
Smith  Hook Cabernet Sauvignon 2019,red-wine
Smoke  Gamble Appassimento VQA,red-wine
Smoke  Gamble Cabernet VQA,red-wine
Smoking Loon Cabernet Sauvignon,red-wine
Smoking Loon Old Vine Zinfandel,red-wine
Smoky Bay Cabernet Sauvignon,red-wine
Smoky Bay Shiraz,red-wine
Snowden Melchior Kemper Vineyard Cabernet Franc 2018,red-wine
Snowden Vineyards Brothers Cabernet Sauvignon 2014,red-wine
Sogevinus Veedha Red 2020,red-wine
Sogrape Grao Vasco Dao,red-wine
Sogrape Vila Regia,red-wine
Sogrape Vila Regia Douro DO,red-wine
Sogrape Vila Regia Reserve Douro,red-wine
Soho Valentina Syrah 2020,red-wine
Sokol Blosser Orchard Block Pinot Noir 2018,red-wine
Sol Rouge Petite Sirah 2017,red-wine
Sola Nero Red,red-wine
Solaia 2017,red-wine
Solanera Vias Viejas 2019,red-wine
Solna Grand Cuve Pinot Noir 2020,red-wine
Solid Ground Cabernet Sauvignon,red-wine
Solid Ground Pinot Noir,red-wine
Sons of Eden Kennedy GrenacheShirazMourvdre 2020,red-wine
Sons of Eden Romulus Old Vine Shiraz 2018,red-wine
Sottimano Pajor Barbaresco 2017,red-wine
Southbrook Triomphe Cabernet Franc 2019,red-wine
Southbrook Triomphe Organic Merlot 2018,red-wine
Southbrook Triomphe Organic Pinot Noir 2021,red-wine
Spade  Sparrows Pinot Noir,red-wine
Speck Bros Family Tree The Bootlegger Baco Noir VQA,red-wine
Speck Bros Family Tree The Padr CabernetMerlot VQA,red-wine
Speck Bros Revel Cab Noir Dark Red VQA,red-wine
Speck Bros Sibling Rivalry Red VQA,red-wine
Speck Brothers Family Tree The Boxers Ghost Pinot Noir 2022,red-wine
Speri Vigneto Monte SantUrbano Amarone della Valpolicella Classico 2003,red-wine
Speri Vigneto Monte SantUrbano Amarone della Valpolicella Classico 2004,red-wine
Speri Vigneto Monte SantUrbano Amarone della Valpolicella Classico 2006,red-wine
Speri Vigneto Monte SantUrbano Amarone della Valpolicella Classico 2007,red-wine
Speri Vigneto Monte SantUrbano Amarone della Valpolicella Classico 2009,red-wine
Speri Vigneto Monte SantUrbano Amarone della Valpolicella Classico 2011,red-wine
Spinelli Cabernet Sauvignon,red-wine
Spinelli Montepulciano DAbruzzo DOC,red-wine
Spioenkop Elgin Pinotage 2020,red-wine
Springs Road Shiraz 2017,red-wine
Sprucewood Shores Hawks Flight Reserve Appasimento VQA,red-wine
Sprucewood Shores Lady in Red VQA,red-wine
Spy Valley Pinot Noir 2020,red-wine
St Hugo Cabernet Sauvignon 2018,red-wine
St Francis Cabernet Sauvignon,red-wine
St Hugo GrenacheShirazMataro 2021,red-wine
St Supry lu 2017,red-wine
St Supry Dollarhide Cabernet Sauvignon 2017,red-wine
