,index,type,quality,crispness,acidity,fruitiness,sweetness,dryness
3589,3589,white,5,1,1,1,2,2
3590,3590,white,4,1,1,1,2,2
3591,3591,white,7,1,1,3,1,3
3592,3592,white,7,1,1,3,3,1
3593,3593,white,6,1,1,2,0,4
3594,3594,white,6,1,1,2,2,2
3595,3595,white,6,1,1,1,1,3
3596,3596,white,6,1,1,2,1,3
3597,3597,white,8,1,2,1,1,3
3598,3598,white,7,1,1,2,1,3
3599,3599,white,5,2,2,3,3,1
3600,3600,white,7,0,0,2,0,4
3601,3601,white,7,1,1,1,1,3
3602,3602,white,6,2,2,1,0,4
3603,3603,white,5,1,1,3,3,1
3604,3604,white,7,0,0,2,0,4
3605,3605,white,7,0,0,2,0,4
3606,3606,white,7,1,1,2,3,1
3607,3607,white,6,1,2,1,1,3
3608,3608,white,7,1,1,1,2,2
3609,3609,white,7,1,1,1,2,2
3610,3610,white,6,1,1,2,1,3
3611,3611,white,6,1,1,2,1,3
3612,3612,white,5,1,1,0,2,2
3613,3613,white,6,1,1,1,3,1
3614,3614,white,6,1,2,2,0,4
3615,3615,white,6,1,1,2,3,1
3616,3616,white,6,1,1,1,1,3
3617,3617,white,5,1,1,0,2,2
3618,3618,white,6,1,1,1,1,3
3619,3619,white,7,1,1,2,1,3
3620,3620,white,6,1,2,2,0,4
3621,3621,white,5,1,1,3,3,1
3622,3622,white,6,1,1,2,3,1
3623,3623,white,6,1,1,1,3,1
3624,3624,white,6,1,1,1,2,2
3625,3625,white,6,0,1,1,2,2
3626,3626,white,6,1,1,2,1,3
3627,3627,white,6,1,1,1,1,3
3628,3628,white,6,0,1,1,2,2
3629,3629,white,6,0,0,1,2,2
3630,3630,white,6,1,1,4,4,0
3631,3631,white,5,1,1,2,1,3
3632,3632,white,6,1,1,2,1,3
3633,3633,white,6,1,1,1,2,2
3634,3634,white,7,1,1,2,1,3
3635,3635,white,5,1,1,2,4,0
3636,3636,white,5,1,1,2,4,0
3637,3637,white,5,1,1,2,4,0
3638,3638,white,6,1,1,3,3,1
3639,3639,white,5,1,1,2,4,0
3640,3640,white,6,1,1,3,2,2
3641,3641,white,5,1,1,2,3,1
3642,3642,white,5,1,1,2,3,1
3643,3643,white,5,0,0,1,1,3
3644,3644,white,5,1,1,3,3,1
3645,3645,white,6,1,1,3,2,2
3646,3646,white,6,1,1,3,2,2
3647,3647,white,6,1,1,2,2,2
3648,3648,white,5,1,1,2,3,1
3649,3649,white,6,1,1,2,2,2
3650,3650,white,6,0,0,1,1,3
3651,3651,white,6,1,1,2,2,2
3652,3652,white,7,1,1,2,1,3
3653,3653,white,7,1,1,1,1,3
3654,3654,white,6,1,1,1,1,3
3655,3655,white,6,1,1,2,2,2
3656,3656,white,5,1,1,2,3,1
3657,3657,white,6,0,0,2,2,2
3658,3658,white,6,1,1,2,1,3
3659,3659,white,7,1,1,2,1,3
3660,3660,white,5,1,1,1,3,1
3661,3661,white,5,1,2,2,2,2
3662,3662,white,5,1,2,2,2,2
3663,3663,white,7,1,1,2,1,3
3664,3664,white,6,1,1,2,2,2
3665,3665,white,6,1,1,2,1,3
3666,3666,white,7,1,1,1,2,2
3667,3667,white,5,1,1,3,3,1
3668,3668,white,7,1,1,1,1,3
3669,3669,white,6,0,1,1,3,1
3670,3670,white,5,1,1,3,3,1
3671,3671,white,6,1,2,2,2,2
3672,3672,white,6,1,1,2,1,3
3673,3673,white,6,1,1,2,1,3
3674,3674,white,7,1,1,1,0,4
3675,3675,white,6,1,1,2,1,3
3676,3676,white,6,1,1,2,3,1
3677,3677,white,6,1,1,2,3,1
3678,3678,white,6,1,1,2,0,4
3679,3679,white,6,1,1,1,1,3
3680,3680,white,8,0,0,1,1,3
3681,3681,white,5,0,0,1,1,3
3682,3682,white,6,2,2,2,3,1
3683,3683,white,5,0,0,1,2,2
3684,3684,white,6,0,0,1,2,2
3685,3685,white,6,1,2,2,2,2
3686,3686,white,6,1,2,2,2,2
3687,3687,white,5,0,1,0,2,2
3688,3688,white,5,1,1,2,1,3
3689,3689,white,6,1,1,2,0,4
3690,3690,white,6,1,2,2,2,2
3691,3691,white,6,1,1,1,2,2
3692,3692,white,6,1,1,2,1,3
3693,3693,white,6,1,2,2,2,2
3694,3694,white,6,1,1,2,0,4
3695,3695,white,5,1,1,2,1,3
3696,3696,white,7,1,1,3,4,0
3697,3697,white,6,0,1,1,1,3
3698,3698,white,7,1,1,2,0,4
3699,3699,white,7,1,1,2,1,3
3700,3700,white,8,1,1,2,2,2
3701,3701,white,8,1,1,2,2,2
3702,3702,white,8,1,1,2,2,2
3703,3703,white,6,1,1,2,1,3
3704,3704,white,7,1,1,2,1,3
3705,3705,white,5,1,1,2,1,3
3706,3706,white,5,1,1,2,0,4
3707,3707,white,6,1,1,2,2,2
3708,3708,white,6,1,1,2,2,2
3709,3709,white,6,1,1,2,2,2
3710,3710,white,6,1,2,2,2,2
3711,3711,white,5,1,1,3,2,2
3712,3712,white,5,1,1,3,2,2
3713,3713,white,6,1,1,2,2,2
3714,3714,white,5,1,1,4,3,1
3715,3715,white,5,1,1,3,3,1
3716,3716,white,7,1,1,2,0,4
3717,3717,white,5,1,1,4,3,1
3718,3718,white,8,1,1,2,2,2
3719,3719,white,7,1,1,2,0,4
3720,3720,white,5,1,1,4,3,1
3721,3721,white,7,1,1,2,1,3
3722,3722,white,7,1,1,2,0,4
3723,3723,white,5,1,1,4,3,1
3724,3724,white,5,1,1,3,3,1
3725,3725,white,6,0,0,2,2,2
3726,3726,white,8,0,0,2,2,2
3727,3727,white,8,1,1,2,2,2
3728,3728,white,6,1,1,1,1,3
3729,3729,white,6,1,1,4,2,2
3730,3730,white,7,0,1,2,1,3
3731,3731,white,7,1,1,2,1,3
3732,3732,white,5,1,1,2,1,3
3733,3733,white,6,1,1,2,1,3
3734,3734,white,7,0,1,2,1,3
3735,3735,white,7,1,1,2,0,4
3736,3736,white,5,1,1,1,1,3
3737,3737,white,5,1,1,3,1,3
3738,3738,white,7,1,1,2,0,4
3739,3739,white,4,1,1,4,3,1
3740,3740,white,6,1,1,2,1,3
3741,3741,white,5,1,1,3,2,2
3742,3742,white,5,1,1,1,2,2
3743,3743,white,6,1,1,2,1,3
3744,3744,white,6,1,1,3,2,2
3745,3745,white,6,0,1,1,1,3
3746,3746,white,6,1,1,3,3,1
3747,3747,white,7,1,1,2,1,3
3748,3748,white,7,1,1,2,1,3
3749,3749,white,5,1,1,2,3,1
3750,3750,white,5,1,1,2,2,2
3751,3751,white,5,1,1,3,2,2
3752,3752,white,6,1,1,1,1,3
3753,3753,white,7,1,1,1,1,3
3754,3754,white,6,0,1,1,1,3
3755,3755,white,6,0,1,1,1,3
3756,3756,white,6,1,1,3,3,1
3757,3757,white,6,1,1,2,2,2
3758,3758,white,7,1,1,1,1,3
3759,3759,white,7,0,0,2,1,3
3760,3760,white,6,1,1,2,1,3
3761,3761,white,6,0,0,2,1,3
3762,3762,white,6,1,1,3,1,3
3763,3763,white,6,1,1,2,1,3
3764,3764,white,5,1,2,2,2,2
3765,3765,white,7,1,1,1,2,2
3766,3766,white,7,1,1,1,1,3
3767,3767,white,5,0,0,2,1,3
3768,3768,white,5,1,1,2,4,0
3769,3769,white,5,1,1,2,2,2
3770,3770,white,5,1,2,3,1,3
3771,3771,white,6,0,0,2,1,3
3772,3772,white,6,1,1,1,1,3
3773,3773,white,7,1,1,1,1,3
3774,3774,white,8,1,1,2,1,3
3775,3775,white,7,1,1,1,1,3
3776,3776,white,6,1,1,2,1,3
3777,3777,white,6,1,1,2,1,3
3778,3778,white,6,1,1,1,1,3
3779,3779,white,6,0,0,2,0,4
3780,3780,white,6,1,1,2,0,4
3781,3781,white,6,0,0,2,1,3
3782,3782,white,6,1,0,3,1,3
3783,3783,white,7,1,1,2,0,4
3784,3784,white,5,0,1,1,1,3
3785,3785,white,6,0,1,1,1,3
3786,3786,white,7,1,1,2,0,4
3787,3787,white,6,1,1,2,1,3
3788,3788,white,8,0,1,2,0,4
3789,3789,white,7,0,0,3,0,4
3790,3790,white,6,1,1,2,1,3
3791,3791,white,5,1,1,2,3,1
3792,3792,white,6,0,0,2,0,4
3793,3793,white,6,0,0,2,1,3
3794,3794,white,5,1,2,2,2,2
3795,3795,white,7,1,1,2,1,3
3796,3796,white,5,1,1,2,2,2
3797,3797,white,7,1,1,2,0,4
3798,3798,white,7,1,1,2,1,3
3799,3799,white,6,1,1,2,1,3
3800,3800,white,5,1,1,2,1,3
3801,3801,white,5,1,1,1,1,3
3802,3802,white,4,2,2,2,1,3
3803,3803,white,6,2,2,2,1,3
3804,3804,white,8,0,0,2,1,3
3805,3805,white,6,1,1,2,2,2
3806,3806,white,5,1,1,4,3,1
3807,3807,white,7,1,1,2,1,3
3808,3808,white,5,1,1,1,2,2
3809,3809,white,5,1,1,3,2,2
3810,3810,white,5,1,1,4,3,1
3811,3811,white,5,2,2,1,1,3
3812,3812,white,5,0,1,1,3,1
3813,3813,white,6,1,1,2,1,3
3814,3814,white,7,1,1,2,1,3
3815,3815,white,5,0,1,0,3,1
3816,3816,white,6,0,0,1,1,3
3817,3817,white,7,1,1,2,1,3
3818,3818,white,5,1,1,3,2,2
3819,3819,white,6,0,0,1,1,3
3820,3820,white,6,1,1,2,1,3
3821,3821,white,6,1,1,2,1,3
3822,3822,white,5,0,1,1,2,2
3823,3823,white,5,0,1,0,3,1
3824,3824,white,7,1,1,2,1,3
3825,3825,white,5,1,1,2,2,2
3826,3826,white,6,1,1,2,1,3
3827,3827,white,6,1,1,2,1,3
3828,3828,white,6,0,1,1,0,4
3829,3829,white,7,1,1,3,0,4
3830,3830,white,6,0,0,1,1,3
3831,3831,white,5,1,1,2,2,2
3832,3832,white,4,1,1,2,2,2
3833,3833,white,6,1,1,2,1,3
3834,3834,white,6,1,1,2,2,2
3835,3835,white,6,1,1,2,3,1
3836,3836,white,5,1,1,2,2,2
3837,3837,white,8,0,0,2,1,3
3838,3838,white,7,1,1,2,1,3
3839,3839,white,7,1,1,2,1,3
3840,3840,white,6,1,1,2,3,1
3841,3841,white,8,0,0,2,1,3
3842,3842,white,6,1,1,2,3,1
3843,3843,white,6,1,1,2,2,2
3844,3844,white,5,0,0,1,1,3
3845,3845,white,4,1,1,1,1,3
3846,3846,white,5,0,0,1,1,3
3847,3847,white,5,1,1,2,2,2
3848,3848,white,8,1,1,2,3,1
3849,3849,white,8,1,1,2,3,1
3850,3850,white,6,1,1,2,2,2
3851,3851,white,5,1,1,1,2,2
3852,3852,white,5,1,1,3,3,1
3853,3853,white,8,1,1,2,3,1
3854,3854,white,6,1,1,2,2,2
3855,3855,white,8,0,0,2,0,4
3856,3856,white,6,0,0,1,2,2
3857,3857,white,6,0,0,1,2,2
3858,3858,white,6,1,1,4,2,2
3859,3859,white,5,0,1,1,2,2
3860,3860,white,5,1,1,1,2,2
3861,3861,white,5,0,1,1,2,2
3862,3862,white,5,0,1,1,2,2
3863,3863,white,7,1,1,2,0,4
3864,3864,white,5,1,1,1,1,3
3865,3865,white,6,2,2,3,0,4
3866,3866,white,6,1,1,2,1,3
3867,3867,white,5,1,1,1,2,2
3868,3868,white,7,1,1,1,0,4
3869,3869,white,7,1,1,2,3,1
3870,3870,white,6,1,1,3,2,2
3871,3871,white,7,1,1,2,0,4
3872,3872,white,5,0,0,1,1,3
3873,3873,white,8,0,0,1,0,4
3874,3874,white,6,1,1,2,4,0
3875,3875,white,6,1,1,2,4,0
3876,3876,white,5,2,2,2,1,3
3877,3877,white,6,1,1,1,1,3
3878,3878,white,5,2,2,2,1,3
3879,3879,white,5,1,1,1,2,2
3880,3880,white,6,0,1,1,2,2
3881,3881,white,6,1,1,2,4,0
3882,3882,white,6,1,1,3,2,2
3883,3883,white,6,1,2,2,1,3
3884,3884,white,6,1,1,3,1,3
3885,3885,white,6,0,1,1,3,1
3886,3886,white,6,0,1,1,3,1
3887,3887,white,7,1,1,1,1,3
3888,3888,white,7,1,1,3,1,3
3889,3889,white,7,2,2,1,2,2
3890,3890,white,6,1,1,2,2,2
3891,3891,white,6,0,1,2,1,3
3892,3892,white,6,1,1,1,1,3
3893,3893,white,7,1,1,1,2,2
3894,3894,white,7,1,1,1,2,2
3895,3895,white,7,1,1,1,2,2
3896,3896,white,7,1,1,2,1,3
3897,3897,white,6,1,1,2,1,3
3898,3898,white,7,0,0,2,1,3
3899,3899,white,7,1,1,1,1,3
3900,3900,white,7,1,1,1,2,2
3901,3901,white,7,1,1,1,2,2
3902,3902,white,7,1,1,1,2,2
3903,3903,white,6,1,1,2,0,4
3904,3904,white,8,1,1,2,0,4
3905,3905,white,6,1,1,2,1,3
3906,3906,white,7,0,1,2,0,4
3907,3907,white,7,1,1,1,2,2
3908,3908,white,7,1,1,1,2,2
3909,3909,white,7,1,1,1,2,2
3910,3910,white,7,1,1,1,1,3
3911,3911,white,7,1,1,2,1,3
3912,3912,white,6,1,1,2,1,3
3913,3913,white,6,1,1,2,0,4
3914,3914,white,6,1,1,2,1,3
3915,3915,white,7,0,0,2,1,3
3916,3916,white,7,0,0,2,0,4
3917,3917,white,6,1,1,4,4,0
3918,3918,white,5,1,1,2,2,2
3919,3919,white,6,1,1,2,1,3
3920,3920,white,6,1,1,2,1,3
3921,3921,white,6,1,1,2,2,2
3922,3922,white,6,1,1,2,3,1
3923,3923,white,6,1,1,1,2,2
3924,3924,white,6,1,1,2,2,2
3925,3925,white,6,0,1,2,1,3
3926,3926,white,8,1,1,2,1,3
3927,3927,white,6,1,1,1,2,2
3928,3928,white,6,2,2,2,2,2
3929,3929,white,4,1,1,1,2,2
3930,3930,white,5,1,2,1,2,2
3931,3931,white,6,1,1,2,3,1
3932,3932,white,6,1,1,2,2,2
3933,3933,white,7,0,0,1,1,3
3934,3934,white,6,2,2,1,2,2
3935,3935,white,5,1,1,1,2,2
3936,3936,white,6,1,1,2,2,2
3937,3937,white,8,1,1,1,2,2
3938,3938,white,8,1,1,1,2,2
3939,3939,white,6,0,1,1,3,1
3940,3940,white,5,1,1,3,1,3
3941,3941,white,6,1,1,3,3,1
3942,3942,white,6,1,1,3,3,1
3943,3943,white,7,1,1,2,1,3
3944,3944,white,5,1,1,2,2,2
3945,3945,white,6,1,1,3,4,0
3946,3946,white,6,1,1,3,1,3
3947,3947,white,6,1,1,2,3,1
3948,3948,white,5,1,1,3,2,2
3949,3949,white,6,1,1,3,4,0
3950,3950,white,6,1,1,3,4,0
3951,3951,white,6,0,1,1,3,1
3952,3952,white,6,0,0,1,2,2
3953,3953,white,6,1,1,2,1,3
3954,3954,white,5,2,1,4,1,3
3955,3955,white,6,1,1,3,1,3
3956,3956,white,5,1,1,2,2,2
3957,3957,white,6,0,0,2,1,3
3958,3958,white,6,1,1,3,0,4
3959,3959,white,5,1,1,2,0,4
3960,3960,white,5,1,1,2,1,3
3961,3961,white,5,1,1,3,3,1
3962,3962,white,6,2,2,3,1,3
3963,3963,white,5,1,1,4,2,2
3964,3964,white,5,1,1,4,2,2
3965,3965,white,8,1,1,3,1,3
3966,3966,white,5,1,1,4,2,2
3967,3967,white,6,1,1,3,3,1
3968,3968,white,4,1,1,3,1,3
3969,3969,white,6,1,1,2,0,4
3970,3970,white,8,1,1,3,1,3
3971,3971,white,8,1,1,3,1,3
3972,3972,white,7,1,1,2,1,3
3973,3973,white,5,1,1,3,1,3
3974,3974,white,5,1,1,2,2,2
3975,3975,white,7,1,1,3,0,4
3976,3976,white,5,1,1,2,2,2
3977,3977,white,5,1,1,3,3,1
3978,3978,white,5,1,1,2,1,3
3979,3979,white,5,1,1,2,1,3
3980,3980,white,6,2,2,3,1,3
3981,3981,white,5,1,1,4,2,2
3982,3982,white,6,1,1,4,1,3
3983,3983,white,7,0,0,2,0,4
3984,3984,white,6,1,1,2,1,3
3985,3985,white,6,2,2,3,2,2
3986,3986,white,7,0,0,2,0,4
3987,3987,white,3,1,1,2,2,2
3988,3988,white,6,1,1,2,0,4
3989,3989,white,7,1,1,2,1,3
3990,3990,white,6,1,1,2,1,3
3991,3991,white,6,1,1,4,3,1
3992,3992,white,6,2,1,4,1,3
3993,3993,white,7,1,1,3,1,3
3994,3994,white,6,3,2,3,2,2
3995,3995,white,6,3,2,3,2,2
3996,3996,white,7,1,1,2,1,3
3997,3997,white,5,1,1,4,1,3
3998,3998,white,7,0,0,1,2,2
3999,3999,white,7,1,1,3,0,4
4000,4000,white,7,1,1,4,1,3
4001,4001,white,6,1,1,2,2,2
4002,4002,white,6,1,1,1,2,2
4003,4003,white,7,1,1,3,1,3
4004,4004,white,5,2,1,3,1,3
4005,4005,white,6,2,1,4,1,3
4006,4006,white,6,2,1,4,1,3
4007,4007,white,6,2,1,4,1,3
4008,4008,white,5,2,1,3,3,1
4009,4009,white,4,1,1,2,2,2
4010,4010,white,6,1,1,3,1,3
4011,4011,white,7,1,1,3,1,3
4012,4012,white,5,1,1,2,1,3
4013,4013,white,6,1,1,2,4,0
4014,4014,white,6,1,1,2,1,3
4015,4015,white,6,1,1,2,1,3
4016,4016,white,7,1,1,2,1,3
4017,4017,white,7,1,1,3,1,3
4018,4018,white,7,1,1,3,0,4
4019,4019,white,5,1,1,2,1,3
4020,4020,white,6,1,1,3,3,1
4021,4021,white,5,1,1,2,1,3
4022,4022,white,6,0,0,1,0,4
4023,4023,white,5,0,0,1,1,3
4024,4024,white,6,1,1,2,4,0
4025,4025,white,5,1,1,3,2,2
4026,4026,white,7,1,1,3,2,2
4027,4027,white,5,1,1,2,1,3
4028,4028,white,6,0,0,1,1,3
4029,4029,white,6,1,1,2,0,4
4030,4030,white,6,1,1,2,0,4
4031,4031,white,5,0,1,2,4,0
4032,4032,white,6,1,1,2,1,3
4033,4033,white,6,1,1,2,0,4
4034,4034,white,6,1,1,2,1,3
4035,4035,white,6,1,1,3,3,1
4036,4036,white,5,0,0,1,1,3
4037,4037,white,6,1,1,3,1,3
4038,4038,white,6,1,1,3,2,2
4039,4039,white,6,1,1,2,2,2
4040,4040,white,6,1,1,3,3,1
4041,4041,white,7,0,1,2,1,3
4042,4042,white,6,2,2,4,0,4
4043,4043,white,5,0,0,1,1,3
4044,4044,white,6,1,1,2,4,0
4045,4045,white,6,1,1,2,4,0
4046,4046,white,6,1,1,2,4,0
4047,4047,white,6,1,1,3,2,2
4048,4048,white,6,1,1,2,4,0
4049,4049,white,6,1,1,3,2,2
4050,4050,white,6,1,0,3,0,4
4051,4051,white,6,1,1,2,4,0
4052,4052,white,6,0,0,2,1,3
4053,4053,white,6,1,1,2,0,4
4054,4054,white,7,1,1,2,1,3
4055,4055,white,5,1,1,3,3,1
4056,4056,white,7,1,1,2,1,3
4057,4057,white,7,1,1,2,1,3
4058,4058,white,6,1,1,2,2,2
4059,4059,white,6,1,1,3,0,4
4060,4060,white,5,1,1,3,3,1
4061,4061,white,7,1,1,2,1,3
4062,4062,white,7,1,1,2,1,3
4063,4063,white,6,1,1,2,1,3
4064,4064,white,6,1,1,4,0,4
4065,4065,white,6,0,0,2,1,3
4066,4066,white,7,0,0,3,1,3
4067,4067,white,6,1,1,2,1,3
4068,4068,white,6,0,1,1,2,2
4069,4069,white,6,2,1,4,1,3
4070,4070,white,6,1,1,2,1,3
4071,4071,white,8,1,1,2,1,3
4072,4072,white,8,1,1,2,1,3
4073,4073,white,8,1,1,2,1,3
4074,4074,white,6,1,1,2,3,1
4075,4075,white,6,1,1,2,1,3
4076,4076,white,5,0,0,1,2,2
4077,4077,white,6,1,1,2,2,2
4078,4078,white,4,2,2,3,1,3
4079,4079,white,6,1,1,2,0,4
4080,4080,white,6,2,2,3,1,3
4081,4081,white,5,0,0,2,1,3
4082,4082,white,6,1,1,2,0,4
4083,4083,white,7,1,1,3,1,3
4084,4084,white,6,1,1,3,2,2
4085,4085,white,7,1,1,2,0,4
4086,4086,white,8,1,1,2,2,2
4087,4087,white,5,1,1,2,1,3
4088,4088,white,7,0,0,2,0,4
4089,4089,white,6,1,1,3,1,3
4090,4090,white,6,2,2,3,1,3
4091,4091,white,5,0,0,2,1,3
4092,4092,white,5,0,0,2,1,3
4093,4093,white,6,1,1,3,1,3
4094,4094,white,7,1,1,3,2,2
4095,4095,white,6,2,1,3,1,3
4096,4096,white,7,1,1,3,2,2
4097,4097,white,7,1,1,3,1,3
4098,4098,white,7,0,0,2,1,3
4099,4099,white,6,2,1,3,1,3
4100,4100,white,7,0,0,2,0,4
4101,4101,white,7,1,1,3,2,2
4102,4102,white,5,1,1,2,3,1
4103,4103,white,7,1,1,2,1,3
4104,4104,white,7,1,1,2,1,3
4105,4105,white,6,1,1,3,1,3
4106,4106,white,5,1,1,1,1,3
4107,4107,white,5,1,1,2,3,1
4108,4108,white,5,0,1,1,2,2
4109,4109,white,6,2,2,3,2,2
4110,4110,white,5,1,1,2,1,3
4111,4111,white,6,1,1,4,2,2
4112,4112,white,6,0,0,0,0,4
4113,4113,white,5,1,1,4,1,3
4114,4114,white,5,0,1,1,2,2
4115,4115,white,7,1,1,2,0,4
4116,4116,white,6,1,1,2,1,3
4117,4117,white,6,1,1,2,0,4
4118,4118,white,6,2,2,3,2,2
4119,4119,white,6,0,1,2,1,3
4120,4120,white,7,1,1,3,0,4
4121,4121,white,6,0,0,2,2,2
4122,4122,white,6,1,1,3,2,2
4123,4123,white,6,1,1,3,2,2
4124,4124,white,7,0,1,1,1,3
4125,4125,white,6,1,1,2,1,3
4126,4126,white,5,1,1,2,2,2
4127,4127,white,6,1,1,1,2,2
4128,4128,white,6,1,1,2,1,3
4129,4129,white,6,0,1,2,1,3
4130,4130,white,6,1,1,3,1,3
4131,4131,white,7,1,1,2,1,3
4132,4132,white,5,1,2,2,2,2
4133,4133,white,7,1,1,1,1,3
4134,4134,white,6,1,1,3,1,3
4135,4135,white,7,1,1,3,0,4
4136,4136,white,6,1,1,2,1,3
4137,4137,white,7,1,1,1,1,3
4138,4138,white,7,1,1,2,1,3
4139,4139,white,5,1,2,2,2,2
4140,4140,white,6,1,1,3,1,3
4141,4141,white,6,2,1,4,1,3
4142,4142,white,7,1,1,2,1,3
4143,4143,white,7,1,1,2,1,3
4144,4144,white,6,1,1,3,1,3
4145,4145,white,6,1,1,3,3,1
4146,4146,white,8,1,1,2,1,3
4147,4147,white,8,0,0,0,1,3
4148,4148,white,5,1,1,3,1,3
4149,4149,white,6,1,1,2,3,1
4150,4150,white,6,1,1,2,3,1
4151,4151,white,6,1,1,2,3,1
4152,4152,white,6,1,1,2,3,1
4153,4153,white,6,1,1,2,3,1
4154,4154,white,6,1,1,2,3,1
4155,4155,white,5,1,1,2,0,4
4156,4156,white,7,1,1,2,4,0
4157,4157,white,8,1,1,2,0,4
4158,4158,white,6,0,1,0,2,2
4159,4159,white,3,0,0,1,3,1
4160,4160,white,6,1,2,2,2,2
4161,4161,white,6,0,1,1,1,3
4162,4162,white,6,1,1,2,0,4
4163,4163,white,5,1,1,2,3,1
4164,4164,white,5,1,1,1,1,3
4165,4165,white,7,1,1,2,1,3
4166,4166,white,7,1,1,2,1,3
4167,4167,white,7,1,1,2,1,3
4168,4168,white,5,1,1,2,1,3
4169,4169,white,8,1,1,2,1,3
4170,4170,white,7,1,1,1,1,3
4171,4171,white,5,1,1,2,3,1
4172,4172,white,6,1,1,2,1,3
4173,4173,white,5,1,1,1,1,3
4174,4174,white,6,1,1,2,0,4
4175,4175,white,7,1,1,2,1,3
4176,4176,white,6,1,2,1,1,3
4177,4177,white,7,1,1,2,1,3
4178,4178,white,7,1,1,2,1,3
4179,4179,white,7,1,1,2,1,3
4180,4180,white,5,1,1,3,3,1
4181,4181,white,5,1,2,2,1,3
4182,4182,white,8,0,0,2,0,4
4183,4183,white,5,1,1,3,2,2
4184,4184,white,7,1,1,2,1,3
4185,4185,white,6,1,1,1,1,3
4186,4186,white,5,1,1,3,2,2
4187,4187,white,5,1,1,3,3,1
4188,4188,white,5,1,1,4,3,1
4189,4189,white,6,1,1,2,1,3
4190,4190,white,7,1,1,2,1,3
4191,4191,white,5,1,2,2,1,3
4192,4192,white,8,0,0,2,0,4
4193,4193,white,6,1,1,1,1,3
4194,4194,white,7,1,1,2,0,4
4195,4195,white,7,0,1,2,0,4
4196,4196,white,7,1,1,2,0,4
4197,4197,white,7,0,1,2,0,4
4198,4198,white,6,1,1,1,2,2
4199,4199,white,7,1,1,1,1,3
4200,4200,white,7,1,1,2,0,4
4201,4201,white,7,0,1,2,1,3
4202,4202,white,7,0,1,2,0,4
4203,4203,white,7,1,1,2,1,3
4204,4204,white,6,1,1,3,3,1
4205,4205,white,7,1,1,2,0,4
4206,4206,white,6,1,1,2,0,4
4207,4207,white,6,0,0,2,2,2
4208,4208,white,7,1,1,2,0,4
4209,4209,white,5,0,0,1,1,3
4210,4210,white,5,1,1,2,3,1
4211,4211,white,6,1,1,2,0,4
4212,4212,white,7,0,0,2,0,4
4213,4213,white,6,1,1,2,1,3
4214,4214,white,6,1,1,1,1,3
4215,4215,white,7,1,1,2,1,3
4216,4216,white,5,1,1,2,1,3
4217,4217,white,7,0,0,2,1,3
4218,4218,white,5,1,1,1,1,3
4219,4219,white,6,1,1,2,1,3
4220,4220,white,6,1,1,2,2,2
4221,4221,white,6,1,1,2,2,2
4222,4222,white,7,1,1,1,1,3
4223,4223,white,6,0,0,1,2,2
4224,4224,white,6,1,1,1,1,3
4225,4225,white,6,1,1,2,3,1
4226,4226,white,6,1,1,2,3,1
4227,4227,white,6,1,1,2,3,1
4228,4228,white,6,1,1,1,3,1
4229,4229,white,6,1,1,1,2,2
4230,4230,white,6,1,1,2,0,4
4231,4231,white,6,1,1,1,2,2
4232,4232,white,5,1,1,2,2,2
4233,4233,white,7,1,1,2,3,1
4234,4234,white,6,1,1,2,3,1
4235,4235,white,6,1,1,1,2,2
4236,4236,white,6,1,1,1,2,2
4237,4237,white,6,1,1,1,2,2
4238,4238,white,6,1,1,1,3,1
4239,4239,white,6,1,1,1,3,1
4240,4240,white,6,1,1,2,2,2
4241,4241,white,6,0,1,2,0,4
4242,4242,white,6,1,1,1,1,3
4243,4243,white,6,1,1,1,1,3
4244,4244,white,7,0,1,1,2,2
4245,4245,white,6,0,0,1,1,3
4246,4246,white,6,1,1,2,2,2
4247,4247,white,7,1,1,2,2,2
4248,4248,white,6,1,1,1,1,3
4249,4249,white,6,1,1,1,1,3
4250,4250,white,7,1,1,3,1,3
4251,4251,white,6,1,1,1,3,1
4252,4252,white,6,1,1,2,2,2
4253,4253,white,6,0,1,2,0,4
4254,4254,white,6,0,1,1,1,3
4255,4255,white,7,1,1,1,1,3
4256,4256,white,6,0,1,1,0,4
4257,4257,white,6,0,1,1,0,4
4258,4258,white,6,1,1,2,1,3
4259,4259,white,7,1,1,1,2,2
4260,4260,white,6,0,1,1,0,4
4261,4261,white,6,0,1,1,0,4
4262,4262,white,6,0,0,1,1,3
4263,4263,white,7,1,1,1,0,4
4264,4264,white,5,0,1,1,2,2
4265,4265,white,6,1,2,1,2,2
4266,4266,white,6,1,1,2,1,3
4267,4267,white,6,1,1,1,1,3
4268,4268,white,8,0,1,2,1,3
4269,4269,white,7,1,1,2,1,3
4270,4270,white,7,1,1,2,2,2
4271,4271,white,7,1,1,2,1,3
4272,4272,white,6,1,1,2,1,3
4273,4273,white,6,1,1,2,2,2
4274,4274,white,6,1,1,2,1,3
4275,4275,white,8,0,1,2,1,3
4276,4276,white,7,1,1,1,1,3
4277,4277,white,6,1,1,2,1,3
4278,4278,white,8,1,1,2,1,3
4279,4279,white,6,1,1,1,1,3
4280,4280,white,6,1,2,2,1,3
4281,4281,white,5,1,1,3,3,1
4282,4282,white,5,1,1,3,3,1
4283,4283,white,6,1,1,2,2,2
4284,4284,white,6,1,1,2,2,2
4285,4285,white,5,1,1,2,2,2
4286,4286,white,6,0,0,2,2,2
